,RA,Dec,Id
0,149.776624682125,2.887756766020231,204080.0
1,150.8471919215793,2.6511882599291896,425223.0
2,150.08425404191948,2.8562823159205575,1316192.0
3,149.63831559580842,1.7130334294346512,371072.0
4,150.5813557583021,2.812671633608736,767837.0
5,150.31198423021598,1.8373474429405503,1576341.0
6,150.5431226421543,2.756674954805712,1230897.0
7,149.7393877926618,2.804724816724038,554534.0
8,150.07768275369455,2.0334926507665894,907795.0
9,149.63578974272033,2.1285789063674905,1485009.0
10,150.45323346402665,2.32865376696982,591951.0
11,150.05159204844978,2.8150029249855475,177108.0
12,150.35300694900354,2.7731511325131226,946950.0
13,149.73024001696436,2.4121973326556216,344786.0
14,150.45720433838395,2.0036625892808195,623277.0
15,149.83697190208414,2.8489211941675427,277406.0
16,150.5232882666133,1.9631062453566537,597988.0
17,150.71371267806146,2.2143759375590513,627737.0
18,150.06594725841995,2.4677757217150234,874116.0
19,150.472886950749,2.515809801933351,1457517.0
20,150.51834119484158,1.8703004550396034,1018849.0
21,149.55373032001293,2.763044527553326,1348068.0
22,149.96126345197104,2.699813379371201,181112.0
23,150.58162291988725,2.3926778594820046,724910.0
24,150.50583796991182,2.7584739771393383,1495035.0
25,149.82789879862798,1.745519199215175,874116.0
26,150.48157970575932,2.461110432021782,789607.0
27,149.66420843670798,1.688711015193212,1199047.0
28,150.4817171630217,2.366105749949469,1371963.0
29,149.4316316802025,2.7076118091588075,741605.0
30,150.21983225372247,2.1700124272520958,874116.0
31,150.61769423791074,2.8930262888982243,546476.0
32,150.3506859365069,2.801263205865454,1434707.0
33,149.5792280512515,1.5595049814185629,558528.0
34,149.43842584961402,2.488598433188863,317764.0
35,149.62015059574978,2.7593149529522103,735135.0
36,150.46947511795446,2.290832942751991,388527.0
37,150.42919079540385,2.6498543763541273,874116.0
38,149.87734947357401,2.5431687826541314,1173140.0
39,150.52105735676497,2.8297762073324617,1381496.0
40,149.43260428177246,2.017534378611897,627737.0
41,150.7541402432821,2.5197776014935,1157145.0
42,150.4211780377827,2.248984388488035,847755.0
43,150.27570199246546,2.8479751027564286,874116.0
44,150.63358378369938,2.6938008253086148,632693.0
45,150.80236403718027,2.56296943568576,262529.0
46,149.52485385729096,2.3756635541255573,641577.0
47,150.4589279910175,1.6523216774959004,782830.0
48,149.94566052145998,1.7704853693325417,132756.0
49,150.79464568712353,1.960468370248364,549804.0
50,150.18572877905086,2.9311054453308665,1067113.0
51,150.08079316042233,2.647933730326679,504213.0
52,149.45172801913787,2.522615119290098,1164606.0
53,150.3881966018396,2.7943318973633993,763977.0
54,150.8037011703135,1.832316876213415,660257.0
55,150.5783855197784,2.506550305064067,874116.0
56,150.62164154346735,2.5728065416080828,1118834.0
57,149.8551897553771,1.5339151492476621,649503.0
58,150.73862019202087,2.021300884399129,916480.0
59,150.68311281383944,2.623969824358068,732428.0
60,149.74449822908323,1.9078577904032357,764860.0
61,149.47726015394662,2.084933458572783,533142.0
62,150.3149309757123,2.7908159193595594,874116.0
63,150.2541029041527,1.7284253947441206,288259.0
64,150.46628460770108,1.6856111404700254,378636.0
65,149.65594844423947,2.865349176975755,279349.0
66,150.62713347047006,2.5242423695417053,874116.0
67,149.6356082942454,2.3178120110224723,1155996.0
68,149.45326706190224,2.6435057765614154,874116.0
69,150.678132248051,2.6268753058675522,1338701.0
70,150.7565001847081,1.9130155805332236,631761.0
71,150.1583744284901,2.733223479612988,386325.0
72,149.56253405780842,2.3004680670461224,977121.0
73,150.3807100292735,2.063178680677467,874116.0
74,149.98838664551468,1.6502936165652942,383019.0
75,149.4579545357796,2.737473418652505,1565261.0
76,150.20410661972102,2.388358744303875,554820.0
77,149.64339426832524,2.8751511803123617,735135.0
78,149.45876821925864,2.4260256895246233,1339492.0
79,149.7998599163177,2.0854371516983914,1598278.0
80,150.76190027128456,2.2693254544953936,1109812.0
81,150.31924051510484,1.8659676658397495,874116.0
82,150.04697956726608,2.1145453273062893,698064.0
83,150.00752076252743,1.9493654350334872,120546.0
84,150.44324851244716,2.8328106420603754,1271258.0
85,150.6755760988002,2.4783522877557553,1460131.0
86,149.7809594685006,1.6098899600495513,1293768.0
87,150.76592735023164,1.531574147618154,534301.0
88,150.7850609660501,2.111053714192744,774755.0
89,149.83677308338008,1.7333647003866335,281101.0
90,150.43036580122276,2.0105435175137534,759771.0
91,150.14532198825623,2.6120548722779016,1377131.0
92,150.23766423961212,2.72705099466433,989426.0
93,150.0661063288491,1.7932290066524617,1345246.0
94,150.22191885420324,1.6622563152466525,913288.0
95,150.62264984089447,2.01667527404899,441090.0
96,150.53638281631493,2.8231335269985403,833179.0
97,149.51401303573545,2.5708033135302646,281935.0
98,150.02073368735654,2.405702587127638,215893.0
99,149.59991913676572,2.251801930813127,478645.0
100,150.04435534262726,2.764279067834493,1213590.0
101,150.24311753981857,1.6225541792857656,1433957.0
102,149.53249246015872,1.8544255733264112,915239.0
103,150.79324809308181,1.6684784936786414,740017.0
104,150.49598316271442,2.066445736489647,1344955.0
105,150.67776574735942,2.130834059702381,204228.0
106,150.7535999325497,2.5653660409627523,410193.0
107,150.5368616360519,2.637228107707749,790538.0
108,150.55150008019424,2.280455466870885,564956.0
109,150.69115170919127,1.581397441650562,771297.0
110,149.69715276451453,1.6781132836349628,189826.0
111,149.73314538641876,2.1119304056162234,993942.0
112,149.49765104054032,2.5045559486661313,727556.0
113,149.87207478745276,2.152637813217453,941605.0
114,150.48138998971916,1.5190922885054587,996032.0
115,150.7904642892072,2.034888432845219,1392834.0
116,149.8479482421344,1.8303636513040273,404460.0
117,150.47287388351359,2.8804015460133505,1113803.0
118,150.0188974469309,1.5160823786249764,1232903.0
119,150.03825396961253,1.828962982196008,1452625.0
120,150.32084902883514,1.8840057545855544,1366696.0
121,150.6769857592254,2.6506716203834264,1429954.0
122,149.67376369352306,2.400676856604774,1257403.0
123,150.7544409388275,2.3850832514667033,449975.0
124,150.0957279970269,2.028413337174761,185508.0
125,150.83442291696804,2.9038230584666964,504559.0
126,149.87744508047092,1.8152827130326834,987862.0
127,150.55351453413945,2.88346790180967,134459.0
128,150.7835230901362,1.9671799881968584,1470336.0
129,149.4806704278178,1.745794385377702,695809.0
130,150.5104692786338,2.83528317825572,1418092.0
131,150.1368041678412,2.5119876595538457,745016.0
132,150.0515949574147,2.0731374929444693,874116.0
133,150.8280679247427,2.1640320468876273,546905.0
134,149.86926658234358,1.8458811532722663,330240.0
135,150.035969894903,1.7329709762105185,874116.0
136,150.2480815246992,2.0284522691021056,1023953.0
137,150.84583919755275,2.921032779450165,600155.0
138,150.53692363753834,2.899397409806781,1401213.0
139,150.75560171004747,1.5577117225179242,1342405.0
140,149.55989484962447,2.8984248458201396,976456.0
141,150.06437415179437,2.3310190256074774,950314.0
142,149.5197268957234,2.524434821740706,1051626.0
143,150.39507301027513,2.7570030667630787,1185011.0
144,149.80331060193046,2.302538403232422,703287.0
145,150.02230473542195,2.456356802297615,702293.0
146,149.97283409840736,1.7965375758853213,1013477.0
147,150.18153394065527,1.6994757968225822,1027945.0
148,149.53171332321443,1.567951329018567,764013.0
149,150.6203578094096,2.1271095879422006,990103.0
150,150.74882552085984,2.016670489516711,779787.0
151,149.87071193953255,1.8584421422751691,873638.0
152,150.28986739752887,2.3372809469901052,760688.0
153,150.08123938398575,2.2167251644799406,934457.0
154,150.5055604314006,2.465796302328825,1565424.0
155,149.58953772291156,1.7663290363702544,1022721.0
156,150.81852005092844,2.792367372096807,1495035.0
157,149.84529007005239,1.584804954912027,342052.0
158,150.43074744057915,2.3361035863851853,112543.0
159,149.5482781961355,1.927992915401788,998609.0
