,RA,Dec,Id
0,149.77884784910145,1.7386415297869773,1045696.0
1,149.86106929944813,2.195631425146598,829904.0
2,150.48374129372183,2.230142023765576,631429.0
3,150.29614262765534,2.818957707766346,477194.0
4,150.29720053673532,1.808269140399069,777906.0
5,150.07738842091837,2.761511686483222,1031869.0
6,150.35790080166456,1.8027913254726042,1118834.0
7,149.7886573451747,2.486600957087219,960453.0
8,149.63409479521255,2.4462925252109295,941998.0
9,150.84464108939048,2.4537594414795993,1431986.0
10,150.17983838869782,2.601080648831603,941841.0
11,149.98714817816622,1.7212294580772773,871771.0
12,149.720506081967,2.6168405579148644,159515.0
13,149.83283850221204,2.5487821107157855,1157145.0
14,150.771889078324,1.5836514472550998,1290622.0
15,149.70414150718165,1.801877715524912,871771.0
16,149.51895266962154,2.105693530162907,1461032.0
17,150.68297001211653,2.135720602910675,292008.0
18,149.48190251287426,1.6413257570048232,868551.0
19,149.89465007807254,2.5421692998185024,742352.0
20,150.21665081199697,2.082858660638387,827635.0
21,149.6736460445189,2.59269134877999,694676.0
22,149.57357003007235,2.0485116347900374,1251085.0
23,150.2805279024464,2.2135661872759163,871771.0
24,149.4802351871036,1.7911811724403721,1362542.0
25,150.7468348342054,2.2390651709172045,498443.0
26,149.78672631251283,1.7113502449074889,189157.0
27,149.77659902735704,2.413287276595941,871771.0
28,149.92459752240526,1.8933518283601973,153932.0
29,149.79180826732173,2.1697459814937745,1454610.0
30,150.10001641978013,1.9297702270986066,871771.0
31,150.32295947774918,2.712276976310007,857418.0
32,149.69021139419422,2.2842746807622394,278211.0
33,149.82118654722197,2.4682946560558503,1105930.0
34,150.12335195337428,2.6567789412372473,946950.0
35,150.4418959151501,1.8059761976148696,881587.0
36,150.3592032071487,2.3260229525119644,264821.0
37,150.07921354096277,1.98045178540082,345541.0
38,150.80804153768452,2.879721094179397,670852.0
39,150.21744667901794,2.3814635168462157,876534.0
40,150.74543674864262,1.5226416638391433,232325.0
41,150.62594744070526,2.0458697043407312,539622.0
42,149.61083583692266,2.5321994090721427,1137176.0
43,150.61852322746142,2.6504106122603943,965329.0
44,149.49212902388763,2.8004786316998986,1136008.0
