,RA,Dec,Id
0,150.84971467244816,2.791004088818891,144760.0
1,149.87678116817077,2.3725961874610215,1110299.0
2,150.06465119753395,1.8227196041406786,871054.0
3,150.3686129164005,2.4260142369210085,968566.0
4,150.46270936818001,2.3959334439078472,980579.0
5,149.82828693714546,2.6828533520407216,741350.0
6,149.61795097713824,2.1449707146154737,478823.0
7,149.71882765754,1.9847377825841228,1303730.0
8,150.35054384600213,1.9360523212087837,1554133.0
9,150.74305540369102,2.4094649285936978,493341.0
10,150.45790314356154,2.2321921952766504,321532.0
11,150.0113474631973,1.8208575363632966,1393467.0
12,149.43228267909964,2.7835548340372287,285623.0
13,150.4553268528461,1.6926012200641813,537347.0
14,150.23977487662066,2.554817730196838,871054.0
15,149.49283405886257,2.252074926749172,1480862.0
16,149.68074191274766,2.651705718415678,1111913.0
17,149.51576951721984,2.7549166931998417,359842.0
18,150.5715032706058,2.548328773018953,1343420.0
19,150.2183611255848,1.995994586806806,1454610.0
20,149.97082750342926,2.124824358992856,428096.0
21,150.59690791520453,2.1970967183459615,984995.0
22,150.5568151700214,1.888189161910524,1215017.0
23,149.5517480303768,2.1949830324476416,1082712.0
24,150.2509483887524,1.6791671184826498,483755.0
25,150.04800660883237,1.7346930515030672,1315245.0
26,149.8529950467399,2.8850002578118925,871054.0
27,150.68375712533768,2.730306912531818,234383.0
28,149.90864436518422,2.3101793918390094,134459.0
29,149.6195896816563,1.7292327771020082,191811.0
30,149.651982967054,2.713729241042147,926570.0
31,150.5975565391604,2.37398147994899,628927.0
32,149.43199006665407,1.8395340648060858,1281200.0
33,150.5409705499054,2.5229967425556703,1287520.0
34,150.13389043353416,2.482300274616267,135618.0
35,149.54946545499763,2.903135263175623,269488.0
36,149.55685303105,2.532070304332653,1184393.0
37,149.89635583063966,2.2987763336735436,1223506.0
38,150.80259076342122,2.8998598285244688,782099.0
39,150.02995643230463,1.8072133539876059,932347.0
40,150.31245183794204,2.1746218804128596,515077.0
41,150.30911644036794,2.58125264719828,871054.0
42,150.4740787983825,1.694062107709239,1345246.0
43,150.61886536165062,2.935502275601851,415278.0
44,150.22848118201722,1.7521605114905157,959977.0
45,149.74739160360218,1.6083716701835853,871054.0
46,150.46676251046026,2.1206432944722895,481251.0
47,150.04017997174853,2.784890765990513,646949.0
48,150.66390658900957,2.15279134302802,1333577.0
49,150.77679538023114,2.1647823661740477,1400035.0
50,150.03144738586232,2.3845644739990326,597944.0
51,150.39747367535725,2.094133047467641,871054.0
52,150.33036512538135,1.6801031891844032,321782.0
53,150.7490013841562,2.0979181871739154,1144684.0
54,150.04918304820728,1.62779530930197,275090.0
55,149.8739568290745,2.2942581367327946,287071.0
56,149.46636005233046,2.9176498594290816,1024398.0
57,150.56888658196797,1.7808944307712915,260579.0
58,150.03641462789938,1.7463959407376834,1456196.0
59,149.52930224270006,2.271736368625427,774746.0
60,149.6963520583893,1.588271264073711,858425.0
61,150.6079003441932,1.5579172013688825,899976.0
62,149.51870490766032,2.2286019969596746,1134981.0
63,150.55245414189608,2.5166452251069704,705970.0
64,149.97288307887052,2.4653650485258427,616431.0
65,149.47734653251868,1.7029344174529562,461161.0
66,149.53357764484633,1.557002037827233,1322047.0
67,150.3944926176381,1.548826285611662,777178.0
68,149.47222921743202,2.3745007768869484,871054.0
69,150.1192148116995,2.4073474386533373,829313.0
70,150.52040150123173,2.016051340064332,871054.0
71,149.7809056277193,2.835250364074062,1256624.0
72,149.81290116540416,2.1979896682047415,718530.0
73,150.3277887690587,2.103496042059354,467535.0
74,150.46770118094662,2.278848743649613,1378866.0
75,150.614324150071,1.8166167077740876,1457629.0
76,149.99838217089496,2.2747424875184183,293030.0
77,150.55853653724313,2.0751712395477004,878473.0
78,149.6676068959483,2.8776935206529353,813837.0
79,149.4323813208265,1.8969460433298149,270153.0
80,150.70551792831134,1.6919214013771349,656868.0
81,150.70380790300467,2.0535241245096056,1058449.0
82,149.69919765454821,2.7330455965958826,759771.0
83,149.75692419294873,2.6082513345287124,1043820.0
84,150.04260415362378,1.8312661402345243,1361873.0
85,150.4113088848995,2.6028561654884945,770716.0
86,150.5031458786693,2.623509743257949,913288.0
87,150.72287269504497,1.7079982382454841,1516088.0
88,150.0675430872279,2.938621856991891,807965.0
89,149.5620690928471,2.8587624628458714,857857.0
90,150.5508903107753,2.5113979043729353,388630.0
91,149.67684854840036,1.6397214410896492,537582.0
92,149.57337011043631,1.8060177262266297,1333577.0
93,149.63207707070816,2.663792509921632,564956.0
94,150.29973684992902,2.634723343749555,871054.0
95,150.3305111561596,2.2092571891075394,1525519.0
96,149.6937731008009,1.739206800506657,841080.0
97,149.94232524151005,2.747233132631389,884101.0
98,150.47343358726087,1.985184017300504,596893.0
99,150.02187124309643,1.9048983390998726,1336374.0
100,150.21512866344435,1.6578385918347034,537357.0
101,150.7196105603206,2.6133040438903055,1232863.0
102,150.179847859858,2.7910827918949,1436852.0
103,150.82795759347056,1.6372860151847473,871054.0
104,150.23404339134134,1.7562525302264973,484095.0
